state_abbr,year,month,date,recall_count,class_I,class_II,class_III
LA,2019,4,2019-04-01,1,1,0,0
LA,2019,5,2019-05-01,2,0,0,2
LA,2019,6,2019-06-01,1,1,0,0
LA,2019,7,2019-07-01,1,0,1,0
LA,2020,2,2020-02-01,1,0,1,0
LA,2021,7,2021-07-01,1,0,1,0
LA,2022,3,2022-03-01,1,0,1,0
LA,2022,6,2022-06-01,5,0,5,0
LA,2023,6,2023-06-01,4,3,0,1
MA,2011,4,2011-04-01,1,0,0,1
MA,2012,4,2012-04-01,3,0,1,2
MA,2012,6,2012-06-01,5,0,5,0
MA,2012,7,2012-07-01,16,16,0,0
MA,2012,8,2012-08-01,9,2,7,0
MA,2012,9,2012-09-01,1,1,0,0
MA,2012,10,2012-10-01,4,2,1,1
MA,2012,11,2012-11-01,3,3,0,0
MA,2013,4,2013-04-01,2,2,0,0
MA,2013,5,2013-05-01,3,2,0,1
MA,2013,8,2013-08-01,1,1,0,0
MA,2013,9,2013-09-01,1,1,0,0
MA,2013,10,2013-10-01,6,6,0,0
MA,2013,11,2013-11-01,2,0,2,0
MA,2013,12,2013-12-01,3,0,3,0
MA,2014,2,2014-02-01,1,0,1,0
MA,2014,4,2014-04-01,27,2,25,0
MA,2014,5,2014-05-01,3,2,0,1
MA,2014,6,2014-06-01,2,2,0,0
MA,2014,7,2014-07-01,7,6,1,0
MA,2014,9,2014-09-01,2,1,1,0
MA,2014,10,2014-10-01,1,1,0,0
MA,2014,11,2014-11-01,1,1,0,0
MA,2015,1,2015-01-01,11,10,1,0
MA,2015,2,2015-02-01,3,3,0,0
MA,2015,3,2015-03-01,2,0,2,0
MA,2015,6,2015-06-01,1,0,0,1
MA,2015,7,2015-07-01,2,0,2,0
MA,2015,8,2015-08-01,1,1,0,0
MA,2015,9,2015-09-01,1,0,1,0
MA,2015,10,2015-10-01,13,13,0,0
MA,2015,11,2015-11-01,9,0,0,9
MA,2015,12,2015-12-01,11,0,11,0
MA,2016,1,2016-01-01,2,2,0,0
MA,2016,2,2016-02-01,73,2,71,0
MA,2016,3,2016-03-01,22,0,22,0
MA,2016,4,2016-04-01,3,2,1,0
MA,2016,5,2016-05-01,2,1,1,0
MA,2016,6,2016-06-01,4,3,1,0
MA,2016,7,2016-07-01,3,2,1,0
MA,2016,8,2016-08-01,2,0,2,0
MA,2016,9,2016-09-01,1,0,0,1
MA,2016,10,2016-10-01,2,2,0,0
MA,2016,11,2016-11-01,3,1,1,1
MA,2016,12,2016-12-01,1,1,0,0
MA,2017,1,2017-01-01,2,0,2,0
MA,2017,2,2017-02-01,3,2,1,0
MA,2017,3,2017-03-01,3,1,2,0
MA,2017,4,2017-04-01,2,2,0,0
MA,2017,5,2017-05-01,4,3,1,0
MA,2017,6,2017-06-01,102,4,41,57
MA,2017,7,2017-07-01,2,2,0,0
MA,2017,10,2017-10-01,7,0,7,0
MA,2017,11,2017-11-01,5,0,1,4
MA,2017,12,2017-12-01,19,19,0,0
MA,2018,1,2018-01-01,6,5,1,0
MA,2018,3,2018-03-01,1,0,1,0
MA,2018,4,2018-04-01,2,1,1,0
MA,2018,6,2018-06-01,1,0,1,0
MA,2018,7,2018-07-01,1,0,0,1
MA,2018,8,2018-08-01,3,0,3,0
MA,2018,9,2018-09-01,3,0,0,3
MA,2018,10,2018-10-01,6,1,5,0
MA,2018,12,2018-12-01,4,1,3,0
MA,2019,1,2019-01-01,3,1,2,0
MA,2019,2,2019-02-01,2,0,2,0
MA,2019,3,2019-03-01,2,0,2,0
MA,2019,4,2019-04-01,3,0,2,1
MA,2019,6,2019-06-01,330,0,330,0
MA,2019,7,2019-07-01,1,0,1,0
MA,2019,9,2019-09-01,1,0,1,0
MA,2019,10,2019-10-01,3,0,2,1
MA,2019,11,2019-11-01,24,24,0,0
MA,2019,12,2019-12-01,8,2,5,1
MA,2020,2,2020-02-01,1,0,1,0
MA,2020,3,2020-03-01,2,0,2,0
MA,2020,4,2020-04-01,2,0,2,0
MA,2020,5,2020-05-01,1,1,0,0
MA,2020,8,2020-08-01,2,0,2,0
MA,2020,9,2020-09-01,1,0,1,0
MA,2020,11,2020-11-01,2,0,2,0
MA,2021,4,2021-04-01,1,0,1,0
MA,2021,6,2021-06-01,1,0,1,0
MA,2021,10,2021-10-01,1,1,0,0
MA,2021,11,2021-11-01,3,0,3,0
MA,2021,12,2021-12-01,2,1,1,0
MA,2022,4,2022-04-01,1,0,1,0
MA,2022,5,2022-05-01,4,3,1,0
MA,2022,6,2022-06-01,1,1,0,0
MA,2022,8,2022-08-01,19,1,18,0
MA,2022,9,2022-09-01,1,1,0,0
MA,2022,10,2022-10-01,13,0,13,0
MA,2022,11,2022-11-01,1,1,0,0
MA,2023,1,2023-01-01,1,0,1,0
MA,2023,2,2023-02-01,2,0,2,0
MA,2023,3,2023-03-01,3,1,0,2
MA,2023,5,2023-05-01,9,3,6,0
MA,2023,6,2023-06-01,2,0,2,0
MA,2023,7,2023-07-01,2,0,2,0
MA,2023,10,2023-10-01,1,0,0,1
MA,2023,11,2023-11-01,3,1,2,0
MA,2023,12,2023-12-01,2,1,1,0
MA,2024,1,2024-01-01,1,1,0,0
MA,2024,7,2024-07-01,3,0,3,0
MA,2024,9,2024-09-01,2,1,1,0
MA,2024,10,2024-10-01,3,0,3,0
MA,2024,12,2024-12-01,1,0,1,0
MA,2025,1,2025-01-01,1,0,0,1
MA,2025,2,2025-02-01,1,1,0,0
MA,2025,4,2025-04-01,1,0,1,0
MA,2025,5,2025-05-01,2,2,0,0
MA,2025,8,2025-08-01,2,0,2,0
MA,2025,10,2025-10-01,1,1,0,0
MA,2025,11,2025-11-01,1,1,0,0
MA,2025,12,2025-12-01,2,1,1,0
MD,2010,11,2010-11-01,1,1,0,0
MD,2012,5,2012-05-01,2,2,0,0
MD,2012,6,2012-06-01,3,0,3,0
MD,2012,9,2012-09-01,7,4,3,0
MD,2012,10,2012-10-01,1,1,0,0
MD,2013,5,2013-05-01,1,0,1,0
MD,2013,7,2013-07-01,2,1,1,0
MD,2013,10,2013-10-01,5,0,5,0
MD,2014,2,2014-02-01,7,7,0,0
MD,2014,3,2014-03-01,1,0,1,0
MD,2014,4,2014-04-01,2,2,0,0
MD,2014,8,2014-08-01,1,1,0,0
MD,2014,12,2014-12-01,13,13,0,0
MD,2015,8,2015-08-01,3,0,3,0
MD,2015,9,2015-09-01,5,5,0,0
MD,2015,10,2015-10-01,1,0,1,0
MD,2016,5,2016-05-01,1,1,0,0
MD,2016,6,2016-06-01,2,2,0,0
MD,2016,7,2016-07-01,1,0,1,0
MD,2016,8,2016-08-01,4,0,4,0
MD,2016,9,2016-09-01,1,1,0,0
MD,2016,11,2016-11-01,1,0,1,0
MD,2016,12,2016-12-01,6,3,3,0
MD,2017,2,2017-02-01,2,1,1,0
MD,2017,6,2017-06-01,6,1,5,0
MD,2017,8,2017-08-01,36,1,35,0
MD,2017,10,2017-10-01,3,0,3,0
MD,2017,11,2017-11-01,1,0,0,1
MD,2017,12,2017-12-01,27,0,27,0
MD,2018,1,2018-01-01,1,0,0,1
MD,2018,2,2018-02-01,1,1,0,0
MD,2018,4,2018-04-01,2,0,2,0
MD,2018,7,2018-07-01,19,19,0,0
MD,2018,9,2018-09-01,1,1,0,0
MD,2018,10,2018-10-01,1,1,0,0
MD,2019,1,2019-01-01,2,2,0,0
MD,2019,3,2019-03-01,2,1,1,0
MD,2020,1,2020-01-01,1,1,0,0
MD,2020,2,2020-02-01,2,0,2,0
MD,2020,3,2020-03-01,1,0,1,0
MD,2020,5,2020-05-01,1,1,0,0
MD,2020,8,2020-08-01,1,1,0,0
MD,2020,9,2020-09-01,1,0,1,0
MD,2020,11,2020-11-01,1,0,1,0
MD,2021,1,2021-01-01,8,0,8,0
MD,2021,6,2021-06-01,1,1,0,0
MD,2021,7,2021-07-01,3,3,0,0
MD,2022,4,2022-04-01,6,0,6,0
MD,2022,5,2022-05-01,1,1,0,0
MD,2022,6,2022-06-01,1,1,0,0
MD,2022,8,2022-08-01,4,4,0,0
MD,2023,1,2023-01-01,2,1,1,0
MD,2023,2,2023-02-01,409,409,0,0
MD,2023,5,2023-05-01,8,7,1,0
MD,2023,7,2023-07-01,1,1,0,0
MD,2023,8,2023-08-01,1,0,1,0
MD,2023,9,2023-09-01,15,0,15,0
MD,2023,10,2023-10-01,1,0,1,0
MD,2023,11,2023-11-01,20,17,3,0
MD,2023,12,2023-12-01,2,2,0,0
MD,2024,3,2024-03-01,3,0,3,0
MD,2024,6,2024-06-01,68,1,67,0
MD,2024,10,2024-10-01,2,1,1,0
MD,2025,3,2025-03-01,1,0,1,0
MD,2025,4,2025-04-01,3,0,3,0
MD,2025,5,2025-05-01,13,13,0,0
MD,2025,8,2025-08-01,1,0,0,1
MD,2025,10,2025-10-01,1,0,1,0
MD,2025,12,2025-12-01,1,1,0,0
ME,2012,6,2012-06-01,1,1,0,0
ME,2012,7,2012-07-01,1,1,0,0
ME,2012,9,2012-09-01,21,21,0,0
ME,2012,10,2012-10-01,2,2,0,0
ME,2013,5,2013-05-01,3,2,1,0
ME,2014,1,2014-01-01,1,1,0,0
ME,2014,5,2014-05-01,3,0,3,0
ME,2014,10,2014-10-01,1,0,0,1
ME,2015,3,2015-03-01,1,0,1,0
ME,2015,7,2015-07-01,6,0,6,0
ME,2015,10,2015-10-01,3,0,3,0
ME,2015,11,2015-11-01,3,0,3,0
ME,2016,8,2016-08-01,2,0,2,0
ME,2016,12,2016-12-01,3,0,3,0
ME,2017,6,2017-06-01,10,0,10,0
ME,2017,9,2017-09-01,1,0,1,0
ME,2017,10,2017-10-01,1,1,0,0
ME,2017,12,2017-12-01,1,0,1,0
ME,2018,4,2018-04-01,1,1,0,0
ME,2019,3,2019-03-01,1,1,0,0
ME,2019,5,2019-05-01,1,1,0,0
ME,2019,11,2019-11-01,1,1,0,0
ME,2020,1,2020-01-01,1,1,0,0
ME,2020,3,2020-03-01,1,0,1,0
ME,2020,4,2020-04-01,1,0,1,0
ME,2020,7,2020-07-01,1,1,0,0
ME,2020,8,2020-08-01,1,0,1,0
ME,2021,1,2021-01-01,1,1,0,0
ME,2021,3,2021-03-01,1,1,0,0
ME,2021,8,2021-08-01,1,0,1,0
ME,2021,10,2021-10-01,1,1,0,0
ME,2022,6,2022-06-01,1,1,0,0
ME,2022,12,2022-12-01,7,0,7,0
ME,2023,5,2023-05-01,2,1,1,0
ME,2023,8,2023-08-01,1,1,0,0
ME,2023,10,2023-10-01,1,1,0,0
ME,2023,11,2023-11-01,1,0,1,0
ME,2024,1,2024-01-01,1,0,1,0
ME,2024,3,2024-03-01,1,1,0,0
ME,2025,6,2025-06-01,1,0,1,0
ME,2025,9,2025-09-01,1,0,0,1
ME,2025,10,2025-10-01,1,1,0,0
MI,2012,4,2012-04-01,4,0,4,0
MI,2012,5,2012-05-01,30,7,21,2
MI,2012,6,2012-06-01,6,0,1,5
MI,2012,7,2012-07-01,30,13,17,0
MI,2012,8,2012-08-01,5,2,2,1
MI,2012,9,2012-09-01,139,0,139,0
MI,2012,10,2012-10-01,5,1,4,0
MI,2012,11,2012-11-01,50,0,47,3
MI,2012,12,2012-12-01,3,1,1,1
MI,2013,1,2013-01-01,1,1,0,0
MI,2013,2,2013-02-01,1,0,1,0
MI,2013,3,2013-03-01,3,0,3,0
MI,2013,4,2013-04-01,30,0,27,3
MI,2013,5,2013-05-01,1,1,0,0
MI,2013,6,2013-06-01,56,52,4,0
MI,2013,7,2013-07-01,1,1,0,0
MI,2013,8,2013-08-01,1,1,0,0
MI,2013,10,2013-10-01,3,2,1,0
MI,2014,1,2014-01-01,7,5,2,0
MI,2014,3,2014-03-01,121,1,120,0
MI,2014,4,2014-04-01,1,0,1,0
MI,2014,5,2014-05-01,236,0,236,0
MI,2014,7,2014-07-01,1,0,1,0
MI,2014,10,2014-10-01,2,0,2,0
MI,2014,11,2014-11-01,5,1,4,0
MI,2014,12,2014-12-01,8,2,5,1
MI,2015,1,2015-01-01,2,0,2,0
MI,2015,2,2015-02-01,1,1,0,0
MI,2015,7,2015-07-01,1,0,1,0
MI,2015,8,2015-08-01,17,1,16,0
MI,2015,9,2015-09-01,3,0,3,0
MI,2015,10,2015-10-01,12,0,12,0
MI,2015,12,2015-12-01,5,0,5,0
MI,2016,1,2016-01-01,1,1,0,0
MI,2016,2,2016-02-01,8,7,1,0
MI,2016,3,2016-03-01,9,0,9,0
MI,2016,4,2016-04-01,2,0,1,1
MI,2016,5,2016-05-01,8,8,0,0
MI,2016,6,2016-06-01,23,1,22,0
MI,2016,7,2016-07-01,16,13,3,0
MI,2016,8,2016-08-01,10,10,0,0
MI,2016,9,2016-09-01,8,0,8,0
MI,2016,10,2016-10-01,22,11,11,0
MI,2016,11,2016-11-01,4,4,0,0
MI,2016,12,2016-12-01,9,5,4,0
MI,2017,1,2017-01-01,3,0,3,0
MI,2017,2,2017-02-01,26,25,1,0
MI,2017,3,2017-03-01,1,1,0,0
MI,2017,5,2017-05-01,3,0,3,0
MI,2017,6,2017-06-01,2,0,0,2
MI,2017,8,2017-08-01,19,0,18,1
MI,2017,10,2017-10-01,45,11,33,1
MI,2017,11,2017-11-01,14,1,12,1
MI,2017,12,2017-12-01,17,17,0,0
MI,2018,1,2018-01-01,1,1,0,0
MI,2018,2,2018-02-01,6,0,6,0
MI,2018,4,2018-04-01,26,1,25,0
MI,2018,5,2018-05-01,2,0,2,0
MI,2018,6,2018-06-01,2,2,0,0
MI,2018,7,2018-07-01,13,2,11,0
MI,2018,8,2018-08-01,1,0,1,0
MI,2018,10,2018-10-01,33,2,31,0
MI,2018,11,2018-11-01,3,2,1,0
MI,2018,12,2018-12-01,4,4,0,0
MI,2019,1,2019-01-01,2,0,2,0
MI,2019,2,2019-02-01,2,0,2,0
MI,2019,3,2019-03-01,1,0,1,0
MI,2019,6,2019-06-01,2,1,1,0
MI,2019,7,2019-07-01,1,1,0,0
MI,2019,8,2019-08-01,1,0,1,0
MI,2019,9,2019-09-01,7,7,0,0
MI,2019,10,2019-10-01,6,6,0,0
MI,2019,11,2019-11-01,5,3,2,0
MI,2019,12,2019-12-01,8,6,2,0
MI,2020,1,2020-01-01,32,32,0,0
MI,2020,2,2020-02-01,1,0,1,0
MI,2020,3,2020-03-01,2,0,2,0
MI,2020,7,2020-07-01,2,0,2,0
MI,2020,8,2020-08-01,4,2,2,0
MI,2020,9,2020-09-01,1,1,0,0
MI,2020,10,2020-10-01,12,12,0,0
MI,2020,12,2020-12-01,2,1,0,1
MI,2021,2,2021-02-01,3,2,1,0
MI,2021,3,2021-03-01,4,3,1,0
MI,2021,5,2021-05-01,8,0,8,0
MI,2021,7,2021-07-01,1,1,0,0
MI,2021,8,2021-08-01,1,0,1,0
MI,2021,10,2021-10-01,3,0,3,0
MI,2021,12,2021-12-01,1,1,0,0
MI,2022,1,2022-01-01,11,0,11,0
MI,2022,5,2022-05-01,4,0,4,0
MI,2022,6,2022-06-01,3,2,1,0
MI,2022,7,2022-07-01,1,0,1,0
MI,2022,8,2022-08-01,6,1,1,4
MI,2022,9,2022-09-01,10,10,0,0
MI,2022,10,2022-10-01,5,2,3,0
MI,2022,12,2022-12-01,8,0,8,0
MI,2023,2,2023-02-01,1,1,0,0
MI,2023,3,2023-03-01,1,1,0,0
MI,2023,4,2023-04-01,20,18,2,0
MI,2023,5,2023-05-01,3,2,1,0
MI,2023,6,2023-06-01,10,0,10,0
MI,2023,8,2023-08-01,3,0,2,1
MI,2023,9,2023-09-01,3,1,2,0
MI,2023,11,2023-11-01,5,0,5,0
MI,2024,2,2024-02-01,1,0,1,0
MI,2024,3,2024-03-01,1,1,0,0
MI,2024,4,2024-04-01,4,1,3,0
MI,2024,5,2024-05-01,1,1,0,0
MI,2024,6,2024-06-01,3,0,3,0
MI,2024,8,2024-08-01,1,1,0,0
MI,2024,11,2024-11-01,1,0,1,0
MI,2025,4,2025-04-01,4,0,4,0
MI,2025,5,2025-05-01,3,3,0,0
MI,2025,6,2025-06-01,9,1,7,1
MI,2025,7,2025-07-01,1,0,1,0
MI,2025,9,2025-09-01,2,2,0,0
MI,2025,11,2025-11-01,2,1,1,0
MI,2025,12,2025-12-01,3,1,2,0
MN,2010,12,2010-12-01,1,0,1,0
MN,2012,8,2012-08-01,3,2,1,0
MN,2012,9,2012-09-01,19,18,1,0
MN,2012,10,2012-10-01,2,2,0,0
MN,2012,11,2012-11-01,1,1,0,0
MN,2012,12,2012-12-01,1,0,1,0
MN,2013,2,2013-02-01,8,1,7,0
MN,2013,5,2013-05-01,5,1,4,0
MN,2013,6,2013-06-01,12,12,0,0
MN,2013,7,2013-07-01,2,0,2,0
MN,2013,8,2013-08-01,1,0,1,0
MN,2013,9,2013-09-01,1,0,1,0
MN,2013,10,2013-10-01,1,1,0,0
MN,2014,1,2014-01-01,1,0,1,0
MN,2014,2,2014-02-01,1,0,0,1
MN,2014,3,2014-03-01,43,36,7,0
MN,2014,5,2014-05-01,2,1,1,0
MN,2014,6,2014-06-01,13,0,12,1
MN,2014,7,2014-07-01,2,0,1,1
MN,2014,8,2014-08-01,2,0,2,0
MN,2014,10,2014-10-01,1,0,1,0
MN,2014,11,2014-11-01,5,3,0,2
MN,2014,12,2014-12-01,1,1,0,0
MN,2015,1,2015-01-01,1,1,0,0
MN,2015,2,2015-02-01,13,12,1,0
MN,2015,3,2015-03-01,2,1,0,1
MN,2015,4,2015-04-01,2,1,1,0
MN,2015,5,2015-05-01,1,1,0,0
MN,2015,6,2015-06-01,1,0,1,0
MN,2015,7,2015-07-01,4,4,0,0
MN,2015,8,2015-08-01,3,0,3,0
MN,2015,10,2015-10-01,11,0,11,0
MN,2015,11,2015-11-01,1,1,0,0
MN,2016,2,2016-02-01,16,16,0,0
MN,2016,3,2016-03-01,1,1,0,0
MN,2016,5,2016-05-01,27,26,1,0
MN,2016,6,2016-06-01,7,6,1,0
MN,2016,7,2016-07-01,23,21,2,0
MN,2016,8,2016-08-01,1,0,1,0
MN,2016,9,2016-09-01,1,0,1,0
MN,2016,11,2016-11-01,1,0,1,0
MN,2016,12,2016-12-01,5,5,0,0
MN,2017,1,2017-01-01,1,1,0,0
MN,2017,2,2017-02-01,9,0,9,0
MN,2017,3,2017-03-01,75,0,75,0
MN,2017,4,2017-04-01,14,0,14,0
MN,2017,5,2017-05-01,1,0,1,0
MN,2017,6,2017-06-01,1,0,0,1
MN,2017,7,2017-07-01,2,1,1,0
MN,2017,8,2017-08-01,4,1,3,0
MN,2017,9,2017-09-01,2,0,2,0
MN,2017,10,2017-10-01,2,2,0,0
MN,2018,1,2018-01-01,1,0,1,0
MN,2018,3,2018-03-01,215,3,211,1
MN,2018,4,2018-04-01,1,1,0,0
MN,2018,7,2018-07-01,4,0,4,0
MN,2018,10,2018-10-01,10,1,8,1
MN,2018,11,2018-11-01,1,0,1,0
MN,2018,12,2018-12-01,3,1,1,1
MN,2019,1,2019-01-01,1,0,1,0
MN,2019,2,2019-02-01,2,0,2,0
MN,2019,9,2019-09-01,2,1,1,0
MN,2019,10,2019-10-01,17,17,0,0
MN,2019,11,2019-11-01,19,16,3,0
MN,2019,12,2019-12-01,2,2,0,0
MN,2020,1,2020-01-01,2,0,2,0
MN,2020,6,2020-06-01,1,0,1,0
MN,2020,7,2020-07-01,1,0,1,0
MN,2020,8,2020-08-01,2,1,1,0
MN,2020,9,2020-09-01,1,0,1,0
MN,2020,10,2020-10-01,1,1,0,0
MN,2020,12,2020-12-01,2,1,1,0
MN,2021,2,2021-02-01,12,0,11,1
MN,2021,3,2021-03-01,2,0,2,0
MN,2021,4,2021-04-01,1,0,1,0
MN,2021,5,2021-05-01,4,0,4,0
MN,2021,9,2021-09-01,5,5,0,0
MN,2021,10,2021-10-01,2,1,1,0
MN,2021,12,2021-12-01,1,0,1,0
MN,2022,1,2022-01-01,1,0,1,0
MN,2022,3,2022-03-01,1,0,1,0
MN,2022,5,2022-05-01,4,4,0,0
MN,2022,6,2022-06-01,2,0,1,1
MN,2022,7,2022-07-01,37,0,37,0
MN,2022,9,2022-09-01,2,0,0,2
MN,2022,10,2022-10-01,1,1,0,0
MN,2022,12,2022-12-01,1,0,1,0
MN,2023,3,2023-03-01,22,0,22,0
MN,2023,4,2023-04-01,2,2,0,0
MN,2023,5,2023-05-01,1,1,0,0
MN,2023,6,2023-06-01,22,17,5,0
MN,2023,8,2023-08-01,13,0,8,5
MN,2023,9,2023-09-01,1,1,0,0
MN,2023,10,2023-10-01,2,0,2,0
MN,2023,11,2023-11-01,15,15,0,0
MN,2023,12,2023-12-01,2,0,1,1
MN,2024,1,2024-01-01,1,0,1,0
MN,2024,3,2024-03-01,1,0,0,1
MN,2024,7,2024-07-01,6,5,1,0
MN,2024,8,2024-08-01,1,0,1,0
MN,2024,9,2024-09-01,1,0,1,0
MN,2024,11,2024-11-01,5,0,5,0
MN,2024,12,2024-12-01,7,6,1,0
MN,2025,1,2025-01-01,1,0,1,0
MN,2025,2,2025-02-01,2,1,1,0
MN,2025,5,2025-05-01,2,1,1,0
MN,2025,6,2025-06-01,3,0,3,0
MN,2025,7,2025-07-01,1,0,0,1
MN,2025,8,2025-08-01,2,0,2,0
MN,2025,9,2025-09-01,13,11,2,0
MN,2025,10,2025-10-01,2,0,2,0
MN,2025,12,2025-12-01,3,2,1,0
MO,2012,5,2012-05-01,4,0,4,0
MO,2012,6,2012-06-01,1,0,1,0
MO,2012,7,2012-07-01,19,19,0,0
MO,2012,8,2012-08-01,1,0,1,0
MO,2012,10,2012-10-01,2,2,0,0
MO,2013,1,2013-01-01,1,1,0,0
MO,2013,7,2013-07-01,1,0,0,1
MO,2013,10,2013-10-01,82,0,82,0
MO,2014,1,2014-01-01,1,0,1,0
MO,2014,4,2014-04-01,1,1,0,0
MO,2014,5,2014-05-01,2,2,0,0
MO,2014,6,2014-06-01,2,0,2,0
MO,2014,8,2014-08-01,3,0,0,3
MO,2014,12,2014-12-01,10,10,0,0
MO,2015,1,2015-01-01,3,3,0,0
MO,2015,4,2015-04-01,5,1,4,0
MO,2015,6,2015-06-01,34,0,34,0
MO,2015,9,2015-09-01,2,2,0,0
MO,2015,10,2015-10-01,3,0,3,0
MO,2016,1,2016-01-01,1,1,0,0
MO,2016,2,2016-02-01,3,1,1,1
MO,2016,3,2016-03-01,1,0,1,0
MO,2016,4,2016-04-01,1,0,1,0
MO,2016,6,2016-06-01,12,0,12,0
MO,2016,7,2016-07-01,1,0,0,1
MO,2016,9,2016-09-01,1,0,1,0
MO,2016,10,2016-10-01,1,1,0,0
MO,2016,11,2016-11-01,2,0,2,0
MO,2017,1,2017-01-01,1,0,1,0
MO,2017,3,2017-03-01,1,0,1,0
MO,2017,6,2017-06-01,14,6,8,0
MO,2017,8,2017-08-01,3,2,1,0
MO,2018,1,2018-01-01,2,2,0,0
MO,2018,2,2018-02-01,3,0,3,0
MO,2018,8,2018-08-01,1,0,1,0
MO,2018,9,2018-09-01,1,0,1,0
MO,2018,10,2018-10-01,1,0,1,0
MO,2018,12,2018-12-01,1,1,0,0
MO,2019,1,2019-01-01,10,10,0,0
MO,2019,5,2019-05-01,23,0,23,0
MO,2019,8,2019-08-01,1,0,1,0
MO,2019,10,2019-10-01,5,0,2,3
MO,2019,12,2019-12-01,6,6,0,0
MO,2020,2,2020-02-01,3,0,3,0
MO,2020,7,2020-07-01,1,0,1,0
MO,2020,9,2020-09-01,2,0,2,0
MO,2020,10,2020-10-01,2,2,0,0
MO,2020,12,2020-12-01,1,0,0,1
MO,2021,6,2021-06-01,2,2,0,0
MO,2021,7,2021-07-01,2,0,2,0
MO,2021,8,2021-08-01,2,0,2,0
MO,2022,5,2022-05-01,9,1,8,0
MO,2022,6,2022-06-01,1,0,1,0
MO,2022,7,2022-07-01,1,1,0,0
MO,2022,9,2022-09-01,1,1,0,0
MO,2023,2,2023-02-01,1,0,1,0
MO,2023,3,2023-03-01,1,0,0,1
MO,2023,4,2023-04-01,21,1,20,0
MO,2023,5,2023-05-01,3,0,0,3
MO,2023,6,2023-06-01,3,0,3,0
MO,2023,12,2023-12-01,6,0,6,0
MO,2024,4,2024-04-01,2,0,0,2
MO,2024,8,2024-08-01,1,0,1,0
MO,2024,11,2024-11-01,1,1,0,0
MO,2025,1,2025-01-01,1,0,1,0
MO,2025,2,2025-02-01,1,0,1,0
MO,2025,6,2025-06-01,2,0,2,0
MO,2025,7,2025-07-01,2,0,2,0
MO,2025,10,2025-10-01,1,0,1,0
MS,2016,5,2016-05-01,26,25,1,0
MS,2018,4,2018-04-01,1,1,0,0
MS,2018,5,2018-05-01,1,0,1,0
MS,2020,1,2020-01-01,8,0,8,0
MS,2021,8,2021-08-01,1,0,0,1
MS,2022,2,2022-02-01,1,0,1,0
MS,2022,9,2022-09-01,1,0,1,0
MS,2023,1,2023-01-01,1,0,1,0
MS,2024,7,2024-07-01,2,0,0,2
MS,2025,10,2025-10-01,1,0,1,0
MT,2014,5,2014-05-01,2,0,0,2
MT,2015,4,2015-04-01,1,0,0,1
MT,2016,7,2016-07-01,3,0,3,0
MT,2016,12,2016-12-01,7,0,7,0
MT,2018,8,2018-08-01,1,0,1,0
MT,2018,9,2018-09-01,1,0,1,0
MT,2019,12,2019-12-01,3,0,3,0
MT,2021,11,2021-11-01,1,1,0,0
MT,2022,5,2022-05-01,1,0,1,0
NC,2012,5,2012-05-01,1,0,1,0
NC,2012,7,2012-07-01,2,2,0,0
NC,2012,8,2012-08-01,2,0,2,0
NC,2012,9,2012-09-01,13,12,1,0
NC,2013,4,2013-04-01,3,1,2,0
NC,2013,5,2013-05-01,1,1,0,0
NC,2013,7,2013-07-01,2,0,2,0
