state_abbr,year,month,date,recall_count,class_I,class_II,class_III
NC,2013,8,2013-08-01,2,0,2,0
NC,2013,12,2013-12-01,1,0,1,0
NC,2014,3,2014-03-01,2,2,0,0
NC,2014,4,2014-04-01,1,0,0,1
NC,2014,5,2014-05-01,1,0,0,1
NC,2014,8,2014-08-01,9,0,9,0
NC,2014,10,2014-10-01,124,122,1,1
NC,2014,12,2014-12-01,2,0,2,0
NC,2015,3,2015-03-01,1,0,1,0
NC,2015,9,2015-09-01,2,0,2,0
NC,2015,10,2015-10-01,18,9,9,0
NC,2015,12,2015-12-01,2,0,1,1
NC,2016,4,2016-04-01,5,0,5,0
NC,2016,5,2016-05-01,9,9,0,0
NC,2016,6,2016-06-01,2,1,1,0
NC,2016,7,2016-07-01,13,13,0,0
NC,2016,8,2016-08-01,2,2,0,0
NC,2016,9,2016-09-01,11,0,11,0
NC,2016,10,2016-10-01,1,0,0,1
NC,2016,12,2016-12-01,10,3,7,0
NC,2017,1,2017-01-01,2,0,1,1
NC,2017,7,2017-07-01,1,1,0,0
NC,2017,8,2017-08-01,1,0,1,0
NC,2017,10,2017-10-01,1,0,1,0
NC,2017,11,2017-11-01,3,3,0,0
NC,2017,12,2017-12-01,3,0,3,0
NC,2018,2,2018-02-01,1,0,1,0
NC,2018,3,2018-03-01,3,0,1,2
NC,2018,5,2018-05-01,2,2,0,0
NC,2018,6,2018-06-01,3,2,0,1
NC,2018,7,2018-07-01,2,1,1,0
NC,2018,8,2018-08-01,1,0,1,0
NC,2018,9,2018-09-01,4,0,4,0
NC,2018,10,2018-10-01,2,1,1,0
NC,2018,11,2018-11-01,102,1,101,0
NC,2019,6,2019-06-01,1,0,1,0
NC,2019,8,2019-08-01,2,0,1,1
NC,2019,9,2019-09-01,1,1,0,0
NC,2019,10,2019-10-01,4,0,4,0
NC,2019,12,2019-12-01,4,2,2,0
NC,2020,1,2020-01-01,1,1,0,0
NC,2020,2,2020-02-01,1,0,1,0
NC,2020,3,2020-03-01,1,1,0,0
NC,2020,4,2020-04-01,1,0,1,0
NC,2020,8,2020-08-01,4,0,3,1
NC,2021,1,2021-01-01,1,0,0,1
NC,2021,3,2021-03-01,32,32,0,0
NC,2021,4,2021-04-01,5,0,5,0
NC,2021,11,2021-11-01,3,0,3,0
NC,2021,12,2021-12-01,3,0,3,0
NC,2022,4,2022-04-01,1,1,0,0
NC,2022,5,2022-05-01,1,0,0,1
NC,2022,6,2022-06-01,17,2,6,9
NC,2023,4,2023-04-01,4,2,2,0
NC,2023,5,2023-05-01,2,0,2,0
NC,2023,6,2023-06-01,1,0,1,0
NC,2023,11,2023-11-01,1,0,1,0
NC,2023,12,2023-12-01,1,0,1,0
NC,2024,1,2024-01-01,5,0,5,0
NC,2024,3,2024-03-01,16,4,2,10
NC,2024,5,2024-05-01,1,1,0,0
NC,2024,7,2024-07-01,1,0,1,0
NC,2024,8,2024-08-01,3,0,3,0
NC,2024,9,2024-09-01,2,0,2,0
NC,2024,10,2024-10-01,4,0,4,0
NC,2024,12,2024-12-01,2,2,0,0
NC,2025,5,2025-05-01,1,1,0,0
NC,2025,6,2025-06-01,1,1,0,0
NC,2025,9,2025-09-01,4,2,2,0
NC,2025,11,2025-11-01,1,1,0,0
NC,2025,12,2025-12-01,1,0,1,0
NC,2026,1,2026-01-01,1,0,1,0
ND,2012,7,2012-07-01,30,3,26,1
ND,2012,8,2012-08-01,1,1,0,0
ND,2012,9,2012-09-01,1,1,0,0
ND,2012,10,2012-10-01,1,0,0,1
ND,2013,2,2013-02-01,53,1,52,0
ND,2013,9,2013-09-01,1,0,0,1
ND,2014,3,2014-03-01,1,1,0,0
ND,2014,7,2014-07-01,1,1,0,0
ND,2014,8,2014-08-01,1,1,0,0
ND,2015,5,2015-05-01,1,1,0,0
ND,2015,6,2015-06-01,1,1,0,0
ND,2015,11,2015-11-01,1,1,0,0
ND,2016,1,2016-01-01,1,1,0,0
ND,2016,3,2016-03-01,1,0,1,0
ND,2016,7,2016-07-01,1,1,0,0
ND,2018,4,2018-04-01,1,0,1,0
ND,2018,9,2018-09-01,1,0,1,0
ND,2018,12,2018-12-01,2,2,0,0
ND,2019,10,2019-10-01,1,0,1,0
ND,2020,1,2020-01-01,1,0,1,0
ND,2021,6,2021-06-01,1,0,1,0
ND,2022,1,2022-01-01,1,0,1,0
ND,2022,3,2022-03-01,1,0,1,0
ND,2022,7,2022-07-01,1,0,1,0
NE,2013,1,2013-01-01,1,0,1,0
NE,2013,2,2013-02-01,4,0,4,0
NE,2013,3,2013-03-01,3,3,0,0
NE,2013,4,2013-04-01,1,1,0,0
NE,2013,5,2013-05-01,7,1,6,0
NE,2013,8,2013-08-01,6,1,0,5
NE,2013,9,2013-09-01,10,1,9,0
NE,2013,12,2013-12-01,1,0,1,0
NE,2014,10,2014-10-01,1,1,0,0
NE,2015,4,2015-04-01,1,1,0,0
NE,2015,7,2015-07-01,2,2,0,0
NE,2015,10,2015-10-01,1,1,0,0
NE,2016,2,2016-02-01,2,1,1,0
NE,2016,5,2016-05-01,5,4,0,1
NE,2016,7,2016-07-01,10,10,0,0
NE,2017,3,2017-03-01,1,0,1,0
NE,2017,6,2017-06-01,1,0,1,0
NE,2017,7,2017-07-01,4,0,4,0
NE,2018,7,2018-07-01,1,1,0,0
NE,2018,9,2018-09-01,1,0,1,0
NE,2018,10,2018-10-01,2,0,2,0
NE,2018,12,2018-12-01,1,0,1,0
NE,2019,11,2019-11-01,1,0,1,0
NE,2020,8,2020-08-01,2,0,2,0
NE,2021,7,2021-07-01,1,0,1,0
NE,2022,1,2022-01-01,1,0,1,0
NE,2022,12,2022-12-01,1,1,0,0
NE,2023,11,2023-11-01,2,0,2,0
NE,2024,4,2024-04-01,1,0,1,0
NE,2024,11,2024-11-01,2,1,1,0
NE,2025,12,2025-12-01,1,0,1,0
NH,2012,5,2012-05-01,1,0,1,0
NH,2013,3,2013-03-01,1,1,0,0
NH,2013,5,2013-05-01,1,0,1,0
NH,2013,8,2013-08-01,1,0,1,0
NH,2013,11,2013-11-01,6,0,6,0
NH,2013,12,2013-12-01,1,0,1,0
NH,2014,1,2014-01-01,5,5,0,0
NH,2014,4,2014-04-01,3,0,3,0
NH,2015,1,2015-01-01,2,2,0,0
NH,2016,4,2016-04-01,2,0,2,0
NH,2017,5,2017-05-01,1,1,0,0
NH,2017,6,2017-06-01,186,0,186,0
NH,2017,10,2017-10-01,1,1,0,0
NH,2017,11,2017-11-01,22,22,0,0
NH,2019,5,2019-05-01,1,0,1,0
NH,2019,8,2019-08-01,3,0,3,0
NH,2020,2,2020-02-01,1,0,1,0
NH,2020,3,2020-03-01,1,0,1,0
NH,2020,8,2020-08-01,1,0,1,0
NH,2022,4,2022-04-01,1,0,1,0
NH,2022,6,2022-06-01,15,0,15,0
NH,2023,7,2023-07-01,8,0,8,0
NH,2025,4,2025-04-01,1,0,1,0
NH,2025,8,2025-08-01,1,1,0,0
NJ,212,12,212-12-01,1,0,1,0
NJ,2012,3,2012-03-01,9,4,5,0
NJ,2012,4,2012-04-01,10,8,1,1
NJ,2012,5,2012-05-01,21,0,12,9
NJ,2012,6,2012-06-01,3,0,1,2
NJ,2012,7,2012-07-01,3,3,0,0
NJ,2012,8,2012-08-01,63,63,0,0
NJ,2012,9,2012-09-01,14,0,14,0
NJ,2012,10,2012-10-01,5,2,0,3
NJ,2012,11,2012-11-01,2,1,0,1
NJ,2012,12,2012-12-01,11,0,11,0
NJ,2013,1,2013-01-01,5,1,3,1
NJ,2013,2,2013-02-01,3,1,2,0
NJ,2013,3,2013-03-01,17,5,9,3
NJ,2013,4,2013-04-01,19,0,19,0
NJ,2013,5,2013-05-01,3,0,3,0
NJ,2013,6,2013-06-01,4,2,1,1
NJ,2013,7,2013-07-01,2,1,0,1
NJ,2013,8,2013-08-01,2,2,0,0
NJ,2013,9,2013-09-01,1,1,0,0
NJ,2013,10,2013-10-01,17,1,8,8
NJ,2013,11,2013-11-01,3,2,1,0
NJ,2013,12,2013-12-01,6,1,4,1
NJ,2014,1,2014-01-01,3,2,1,0
NJ,2014,2,2014-02-01,6,2,3,1
NJ,2014,3,2014-03-01,9,5,4,0
NJ,2014,4,2014-04-01,2,0,1,1
NJ,2014,6,2014-06-01,5,0,2,3
NJ,2014,7,2014-07-01,3,1,1,1
NJ,2014,8,2014-08-01,10,0,10,0
NJ,2014,9,2014-09-01,5,2,2,1
NJ,2014,10,2014-10-01,5,1,4,0
NJ,2014,11,2014-11-01,12,8,1,3
NJ,2014,12,2014-12-01,4,3,1,0
NJ,2015,1,2015-01-01,31,9,22,0
NJ,2015,2,2015-02-01,15,8,7,0
NJ,2015,3,2015-03-01,16,2,13,1
NJ,2015,4,2015-04-01,4,2,1,1
NJ,2015,5,2015-05-01,1,0,1,0
NJ,2015,6,2015-06-01,3,2,1,0
NJ,2015,7,2015-07-01,3,2,1,0
NJ,2015,8,2015-08-01,4,2,2,0
NJ,2015,9,2015-09-01,3,2,1,0
NJ,2015,10,2015-10-01,2,1,1,0
NJ,2015,11,2015-11-01,13,1,11,1
NJ,2015,12,2015-12-01,10,5,3,2
NJ,2016,1,2016-01-01,4,2,2,0
NJ,2016,2,2016-02-01,63,4,59,0
NJ,2016,3,2016-03-01,7,1,5,1
NJ,2016,4,2016-04-01,10,0,10,0
NJ,2016,5,2016-05-01,36,35,1,0
NJ,2016,6,2016-06-01,19,1,18,0
NJ,2016,7,2016-07-01,2,1,1,0
NJ,2016,8,2016-08-01,24,1,21,2
NJ,2016,9,2016-09-01,1,1,0,0
NJ,2016,10,2016-10-01,4,3,1,0
NJ,2016,11,2016-11-01,3,1,2,0
NJ,2016,12,2016-12-01,8,5,3,0
NJ,2017,2,2017-02-01,1,0,1,0
NJ,2017,3,2017-03-01,4,2,2,0
NJ,2017,4,2017-04-01,4,3,1,0
NJ,2017,5,2017-05-01,34,6,28,0
NJ,2017,6,2017-06-01,10,9,1,0
NJ,2017,7,2017-07-01,1,0,1,0
NJ,2017,9,2017-09-01,7,0,7,0
NJ,2017,10,2017-10-01,7,6,1,0
NJ,2017,11,2017-11-01,1,0,1,0
NJ,2017,12,2017-12-01,14,3,11,0
NJ,2018,1,2018-01-01,1,0,1,0
NJ,2018,3,2018-03-01,3,0,3,0
NJ,2018,6,2018-06-01,2,1,1,0
NJ,2018,7,2018-07-01,14,0,13,1
NJ,2018,8,2018-08-01,1,0,1,0
NJ,2018,9,2018-09-01,1,0,1,0
NJ,2018,10,2018-10-01,2,0,2,0
NJ,2019,1,2019-01-01,1,1,0,0
NJ,2019,2,2019-02-01,2,2,0,0
NJ,2019,4,2019-04-01,3,0,3,0
NJ,2019,5,2019-05-01,1,1,0,0
NJ,2019,9,2019-09-01,3,0,3,0
NJ,2019,11,2019-11-01,2,0,2,0
NJ,2019,12,2019-12-01,8,8,0,0
NJ,2020,2,2020-02-01,1,0,1,0
NJ,2020,4,2020-04-01,2,0,2,0
NJ,2020,5,2020-05-01,1,1,0,0
NJ,2020,6,2020-06-01,3,0,2,1
NJ,2020,8,2020-08-01,2,0,2,0
NJ,2020,9,2020-09-01,2,2,0,0
NJ,2020,10,2020-10-01,3,2,1,0
NJ,2020,12,2020-12-01,3,2,1,0
NJ,2021,1,2021-01-01,2,0,2,0
NJ,2021,2,2021-02-01,3,3,0,0
NJ,2021,3,2021-03-01,3,2,1,0
NJ,2021,4,2021-04-01,7,1,6,0
NJ,2021,5,2021-05-01,26,0,26,0
NJ,2021,8,2021-08-01,2,1,1,0
NJ,2021,9,2021-09-01,4,3,0,1
NJ,2021,10,2021-10-01,20,0,20,0
NJ,2021,11,2021-11-01,1,1,0,0
NJ,2022,2,2022-02-01,4,3,1,0
NJ,2022,4,2022-04-01,4,2,2,0
NJ,2022,5,2022-05-01,7,4,3,0
NJ,2022,7,2022-07-01,2,1,0,1
NJ,2022,8,2022-08-01,3,2,1,0
NJ,2022,9,2022-09-01,4,0,3,1
NJ,2022,10,2022-10-01,2,2,0,0
NJ,2022,12,2022-12-01,1,0,1,0
NJ,2023,1,2023-01-01,18,1,1,16
NJ,2023,2,2023-02-01,4,0,0,4
NJ,2023,3,2023-03-01,2,1,1,0
NJ,2023,4,2023-04-01,2,0,2,0
NJ,2023,5,2023-05-01,2,1,1,0
NJ,2023,6,2023-06-01,3,0,3,0
NJ,2023,7,2023-07-01,6,0,6,0
NJ,2023,8,2023-08-01,3,0,3,0
NJ,2023,9,2023-09-01,2,0,2,0
NJ,2023,10,2023-10-01,4,3,0,1
NJ,2023,11,2023-11-01,1,1,0,0
NJ,2023,12,2023-12-01,5,1,3,1
NJ,2024,1,2024-01-01,2,0,2,0
NJ,2024,2,2024-02-01,3,0,2,1
NJ,2024,3,2024-03-01,3,2,1,0
NJ,2024,5,2024-05-01,1,0,1,0
NJ,2024,6,2024-06-01,1,1,0,0
NJ,2024,7,2024-07-01,3,0,3,0
NJ,2024,8,2024-08-01,16,9,7,0
NJ,2024,9,2024-09-01,1,1,0,0
NJ,2024,10,2024-10-01,2,0,2,0
NJ,2024,11,2024-11-01,6,3,3,0
NJ,2024,12,2024-12-01,4,2,1,1
NJ,2025,1,2025-01-01,3,2,1,0
NJ,2025,2,2025-02-01,4,1,3,0
NJ,2025,3,2025-03-01,1,0,0,1
NJ,2025,4,2025-04-01,4,1,3,0
NJ,2025,5,2025-05-01,1,0,1,0
NJ,2025,6,2025-06-01,5,4,1,0
NJ,2025,7,2025-07-01,8,0,8,0
NJ,2025,8,2025-08-01,1,0,0,1
NJ,2025,9,2025-09-01,53,52,1,0
NJ,2025,10,2025-10-01,5,4,1,0
NJ,2025,11,2025-11-01,12,9,3,0
NJ,2025,12,2025-12-01,1,0,1,0
NM,2012,9,2012-09-01,188,188,0,0
NM,2012,10,2012-10-01,32,32,0,0
NM,2013,4,2013-04-01,7,7,0,0
NM,2013,11,2013-11-01,8,0,8,0
NM,2013,12,2013-12-01,39,0,39,0
NM,2014,10,2014-10-01,7,0,7,0
NM,2015,3,2015-03-01,1,1,0,0
NM,2016,6,2016-06-01,1,1,0,0
NM,2016,10,2016-10-01,8,0,8,0
NM,2016,12,2016-12-01,1,1,0,0
NM,2017,1,2017-01-01,1,0,1,0
NM,2017,5,2017-05-01,2,2,0,0
NM,2017,12,2017-12-01,1,0,1,0
NM,2019,8,2019-08-01,6,0,6,0
NM,2019,10,2019-10-01,1,0,1,0
NM,2020,10,2020-10-01,1,0,1,0
NM,2021,10,2021-10-01,3,3,0,0
NM,2023,8,2023-08-01,56,0,56,0
NM,2024,3,2024-03-01,1,0,1,0
NM,2024,12,2024-12-01,1,0,1,0
NM,2025,3,2025-03-01,1,0,1,0
NM,2025,6,2025-06-01,1,0,0,1
NV,2012,5,2012-05-01,2,0,2,0
NV,2013,7,2013-07-01,1,1,0,0
NV,2013,10,2013-10-01,6,0,6,0
NV,2013,11,2013-11-01,2,0,2,0
NV,2014,8,2014-08-01,10,0,10,0
NV,2014,10,2014-10-01,4,4,0,0
NV,2014,11,2014-11-01,1,1,0,0
NV,2015,1,2015-01-01,7,0,7,0
NV,2015,3,2015-03-01,2,0,2,0
NV,2016,3,2016-03-01,1,1,0,0
NV,2017,2,2017-02-01,6,6,0,0
NV,2018,4,2018-04-01,26,26,0,0
NV,2018,8,2018-08-01,1,0,1,0
NV,2018,10,2018-10-01,1,1,0,0
NV,2018,12,2018-12-01,1,0,1,0
NV,2019,1,2019-01-01,1,0,0,1
NV,2019,6,2019-06-01,2,2,0,0
NV,2020,10,2020-10-01,3,3,0,0
NV,2020,11,2020-11-01,1,1,0,0
NV,2020,12,2020-12-01,1,1,0,0
NV,2021,3,2021-03-01,2,2,0,0
NV,2021,5,2021-05-01,1,1,0,0
NV,2021,8,2021-08-01,21,8,13,0
NV,2021,12,2021-12-01,1,1,0,0
NV,2022,6,2022-06-01,1,1,0,0
NV,2022,12,2022-12-01,2,0,2,0
NV,2023,3,2023-03-01,1,0,1,0
NV,2023,8,2023-08-01,1,0,0,1
NV,2025,6,2025-06-01,1,0,1,0
NY,2011,4,2011-04-01,5,5,0,0
NY,2011,10,2011-10-01,3,0,3,0
NY,2012,4,2012-04-01,2,1,1,0
NY,2012,9,2012-09-01,1,1,0,0
NY,2012,10,2012-10-01,5,2,3,0
NY,2012,11,2012-11-01,1,1,0,0
NY,2012,12,2012-12-01,7,0,4,3
NY,2013,1,2013-01-01,3,0,0,3
NY,2013,2,2013-02-01,9,6,3,0
NY,2013,3,2013-03-01,4,4,0,0
NY,2013,4,2013-04-01,8,5,3,0
NY,2013,5,2013-05-01,6,1,4,1
NY,2013,6,2013-06-01,9,5,3,1
NY,2013,7,2013-07-01,2,1,1,0
NY,2013,8,2013-08-01,1,0,1,0
NY,2013,9,2013-09-01,88,2,86,0
NY,2013,10,2013-10-01,10,2,8,0
NY,2013,11,2013-11-01,2,0,2,0
NY,2013,12,2013-12-01,6,6,0,0
NY,2014,1,2014-01-01,5,1,2,2
NY,2014,2,2014-02-01,7,2,5,0
NY,2014,3,2014-03-01,16,16,0,0
NY,2014,4,2014-04-01,9,7,2,0
NY,2014,5,2014-05-01,8,8,0,0
NY,2014,6,2014-06-01,9,7,2,0
NY,2014,7,2014-07-01,15,3,11,1
NY,2014,8,2014-08-01,3,1,0,2
NY,2014,9,2014-09-01,8,3,5,0
NY,2014,10,2014-10-01,23,2,0,21
NY,2014,11,2014-11-01,9,3,3,3
NY,2014,12,2014-12-01,20,17,3,0
NY,2015,1,2015-01-01,22,16,6,0
NY,2015,2,2015-02-01,5,3,2,0
NY,2015,3,2015-03-01,2,2,0,0
NY,2015,4,2015-04-01,6,6,0,0
NY,2015,5,2015-05-01,7,6,1,0
NY,2015,6,2015-06-01,2,1,1,0
NY,2015,7,2015-07-01,8,2,6,0
NY,2015,8,2015-08-01,13,12,1,0
NY,2015,9,2015-09-01,1,1,0,0
NY,2015,11,2015-11-01,6,4,1,1
NY,2016,2,2016-02-01,12,11,1,0
NY,2016,3,2016-03-01,51,33,17,1
NY,2016,4,2016-04-01,10,8,2,0
NY,2016,5,2016-05-01,38,37,1,0
NY,2016,6,2016-06-01,2,2,0,0
NY,2016,7,2016-07-01,20,14,4,2
NY,2016,8,2016-08-01,2,1,1,0
NY,2016,9,2016-09-01,32,24,8,0
NY,2016,10,2016-10-01,4,3,1,0
NY,2016,11,2016-11-01,22,16,5,1
NY,2016,12,2016-12-01,32,21,11,0
NY,2017,1,2017-01-01,9,8,1,0
NY,2017,2,2017-02-01,1,1,0,0
NY,2017,3,2017-03-01,11,10,0,1
NY,2017,4,2017-04-01,24,20,4,0
NY,2017,5,2017-05-01,57,57,0,0
NY,2017,6,2017-06-01,6,2,4,0
NY,2017,7,2017-07-01,1,0,1,0
NY,2017,8,2017-08-01,18,10,8,0
NY,2017,9,2017-09-01,11,7,4,0
NY,2017,10,2017-10-01,27,3,24,0
NY,2017,11,2017-11-01,9,0,8,1
NY,2017,12,2017-12-01,1,0,0,1
NY,2018,1,2018-01-01,14,6,8,0
NY,2018,2,2018-02-01,11,0,11,0
NY,2018,3,2018-03-01,16,7,7,2
NY,2018,4,2018-04-01,8,3,4,1
NY,2018,5,2018-05-01,5,3,2,0
NY,2018,6,2018-06-01,2,1,1,0
NY,2018,7,2018-07-01,19,3,12,4
NY,2018,8,2018-08-01,9,3,5,1
NY,2018,9,2018-09-01,5,2,2,1
NY,2018,10,2018-10-01,12,11,1,0
NY,2018,11,2018-11-01,7,5,2,0
NY,2018,12,2018-12-01,2,2,0,0
NY,2019,1,2019-01-01,5,5,0,0
NY,2019,2,2019-02-01,14,2,12,0
NY,2019,3,2019-03-01,2,0,2,0
NY,2019,4,2019-04-01,6,2,3,1
NY,2019,5,2019-05-01,7,6,1,0
NY,2019,6,2019-06-01,1,0,1,0
NY,2019,7,2019-07-01,8,3,5,0
NY,2019,8,2019-08-01,11,4,5,2
NY,2019,9,2019-09-01,11,7,4,0
NY,2019,10,2019-10-01,6,3,2,1
NY,2019,11,2019-11-01,2,1,1,0
NY,2019,12,2019-12-01,10,9,1,0
NY,2020,1,2020-01-01,27,1,25,1
NY,2020,2,2020-02-01,5,0,1,4
NY,2020,3,2020-03-01,2,1,1,0
NY,2020,4,2020-04-01,3,2,0,1
NY,2020,5,2020-05-01,6,1,5,0
NY,2020,6,2020-06-01,70,2,68,0
NY,2020,7,2020-07-01,8,1,7,0
NY,2020,8,2020-08-01,40,13,18,9
NY,2020,9,2020-09-01,1,0,1,0
NY,2020,10,2020-10-01,7,2,5,0
NY,2020,11,2020-11-01,3,2,1,0
NY,2020,12,2020-12-01,2,1,1,0
NY,2021,1,2021-01-01,6,1,5,0
NY,2021,3,2021-03-01,8,0,7,1
NY,2021,4,2021-04-01,4,0,4,0
NY,2021,5,2021-05-01,7,2,5,0
NY,2021,6,2021-06-01,38,36,2,0
NY,2021,7,2021-07-01,39,10,28,1
NY,2021,8,2021-08-01,6,3,3,0
NY,2021,9,2021-09-01,5,0,5,0
NY,2021,10,2021-10-01,19,18,1,0
NY,2021,11,2021-11-01,3,1,2,0
NY,2021,12,2021-12-01,4,2,2,0
NY,2022,1,2022-01-01,2,1,1,0
NY,2022,2,2022-02-01,1,0,1,0
NY,2022,3,2022-03-01,16,14,2,0
NY,2022,4,2022-04-01,3,0,2,1
NY,2022,5,2022-05-01,14,12,2,0
NY,2022,6,2022-06-01,2,0,2,0
NY,2022,7,2022-07-01,1,0,1,0
NY,2022,8,2022-08-01,3,0,1,2
NY,2022,10,2022-10-01,2,0,2,0
NY,2022,11,2022-11-01,2,0,2,0
NY,2022,12,2022-12-01,7,4,3,0
NY,2023,1,2023-01-01,2,1,1,0
NY,2023,2,2023-02-01,3,0,3,0
NY,2023,3,2023-03-01,1,0,1,0
NY,2023,4,2023-04-01,18,0,18,0
NY,2023,5,2023-05-01,4,2,2,0
NY,2023,6,2023-06-01,5,1,4,0
NY,2023,7,2023-07-01,6,1,3,2
NY,2023,8,2023-08-01,86,85,0,1
NY,2023,9,2023-09-01,1,0,0,1
NY,2023,10,2023-10-01,5,4,1,0
NY,2023,12,2023-12-01,6,3,3,0
NY,2024,1,2024-01-01,10,3,7,0
NY,2024,2,2024-02-01,3,2,1,0
NY,2024,3,2024-03-01,4,0,3,1
NY,2024,4,2024-04-01,6,1,4,1
NY,2024,5,2024-05-01,18,4,12,2
NY,2024,6,2024-06-01,7,6,1,0
NY,2024,7,2024-07-01,2,1,1,0
NY,2024,8,2024-08-01,11,2,9,0
NY,2024,10,2024-10-01,3,2,1,0
NY,2024,11,2024-11-01,4,2,2,0
NY,2024,12,2024-12-01,7,1,6,0
NY,2025,1,2025-01-01,5,2,3,0
NY,2025,2,2025-02-01,6,0,4,2
NY,2025,3,2025-03-01,10,7,2,1
NY,2025,4,2025-04-01,7,2,5,0
NY,2025,5,2025-05-01,2,2,0,0
NY,2025,6,2025-06-01,9,4,4,1
NY,2025,7,2025-07-01,12,1,11,0
NY,2025,8,2025-08-01,10,5,5,0
NY,2025,9,2025-09-01,23,13,10,0
NY,2025,10,2025-10-01,11,5,6,0
NY,2025,11,2025-11-01,14,7,6,1
NY,2025,12,2025-12-01,2,1,1,0
NY,2026,1,2026-01-01,2,2,0,0
OH,2008,2,2008-02-01,1,1,0,0
OH,2008,6,2008-06-01,1,0,1,0
OH,2008,7,2008-07-01,32,0,32,0
OH,2009,1,2009-01-01,1,1,0,0
OH,2009,2,2009-02-01,9,9,0,0
OH,2009,4,2009-04-01,5,5,0,0
OH,2009,6,2009-06-01,1,1,0,0
OH,2010,7,2010-07-01,1,1,0,0
OH,2011,2,2011-02-01,1,0,1,0
OH,2012,5,2012-05-01,2,0,0,2
OH,2012,6,2012-06-01,2,0,2,0
OH,2012,7,2012-07-01,1,0,1,0
OH,2012,9,2012-09-01,1,1,0,0
OH,2012,10,2012-10-01,28,25,3,0
OH,2012,11,2012-11-01,2,1,1,0
OH,2012,12,2012-12-01,12,1,11,0
OH,2013,1,2013-01-01,6,6,0,0
OH,2013,2,2013-02-01,5,0,5,0
OH,2013,3,2013-03-01,18,0,18,0
OH,2013,5,2013-05-01,1,0,1,0
OH,2013,6,2013-06-01,6,6,0,0
OH,2013,7,2013-07-01,1,0,1,0
OH,2013,8,2013-08-01,1,1,0,0
OH,2013,9,2013-09-01,16,2,14,0
OH,2013,10,2013-10-01,1,0,1,0
OH,2013,11,2013-11-01,2,0,0,2
OH,2013,12,2013-12-01,1,0,0,1
OH,2014,1,2014-01-01,2,0,2,0
OH,2014,2,2014-02-01,2,1,0,1
OH,2014,3,2014-03-01,6,1,4,1
OH,2014,4,2014-04-01,5,5,0,0
OH,2014,6,2014-06-01,9,0,9,0
OH,2014,11,2014-11-01,1,1,0,0
OH,2014,12,2014-12-01,3,1,2,0
OH,2015,1,2015-01-01,4,3,1,0
OH,2015,2,2015-02-01,6,3,1,2
OH,2015,4,2015-04-01,137,136,1,0
OH,2015,5,2015-05-01,2,1,1,0
OH,2015,7,2015-07-01,15,7,8,0
OH,2015,8,2015-08-01,32,0,32,0
OH,2015,9,2015-09-01,3,0,3,0
OH,2015,10,2015-10-01,7,4,0,3
OH,2015,11,2015-11-01,3,2,1,0
OH,2015,12,2015-12-01,1,0,1,0
OH,2016,2,2016-02-01,3,2,1,0
OH,2016,3,2016-03-01,13,3,10,0
OH,2016,4,2016-04-01,5,4,1,0
OH,2016,5,2016-05-01,26,24,2,0
OH,2016,6,2016-06-01,9,0,9,0
OH,2016,7,2016-07-01,2,2,0,0
OH,2016,8,2016-08-01,11,10,0,1
OH,2016,9,2016-09-01,5,1,1,3
OH,2016,10,2016-10-01,2,1,1,0
OH,2016,11,2016-11-01,1,1,0,0
OH,2016,12,2016-12-01,8,7,1,0
OH,2017,1,2017-01-01,3,0,3,0
OH,2017,2,2017-02-01,53,53,0,0
OH,2017,3,2017-03-01,11,0,11,0
OH,2017,4,2017-04-01,6,4,1,1
