state_abbr,year,month,date,recall_count,class_I,class_II,class_III
OH,2017,5,2017-05-01,7,4,3,0
OH,2017,6,2017-06-01,11,11,0,0
OH,2017,7,2017-07-01,4,0,4,0
OH,2017,8,2017-08-01,2,0,2,0
OH,2017,9,2017-09-01,1,1,0,0
OH,2017,10,2017-10-01,14,5,9,0
OH,2017,11,2017-11-01,16,0,16,0
OH,2017,12,2017-12-01,1,1,0,0
OH,2018,1,2018-01-01,7,0,7,0
OH,2018,2,2018-02-01,1,0,1,0
OH,2018,3,2018-03-01,1,0,1,0
OH,2018,4,2018-04-01,8,0,8,0
OH,2018,5,2018-05-01,1,1,0,0
OH,2018,8,2018-08-01,1,0,1,0
OH,2018,9,2018-09-01,2,0,2,0
OH,2018,10,2018-10-01,2,0,1,1
OH,2018,11,2018-11-01,2,0,2,0
OH,2018,12,2018-12-01,24,22,2,0
OH,2019,3,2019-03-01,2,1,0,1
OH,2019,6,2019-06-01,9,9,0,0
OH,2019,7,2019-07-01,1,0,1,0
OH,2019,8,2019-08-01,3,0,3,0
OH,2019,10,2019-10-01,6,0,0,6
OH,2019,11,2019-11-01,9,4,5,0
OH,2019,12,2019-12-01,6,3,3,0
OH,2020,1,2020-01-01,1,1,0,0
OH,2020,2,2020-02-01,9,6,3,0
OH,2020,3,2020-03-01,2,0,2,0
OH,2020,4,2020-04-01,1,1,0,0
OH,2020,6,2020-06-01,1,0,0,1
OH,2020,7,2020-07-01,3,3,0,0
OH,2020,8,2020-08-01,24,17,7,0
OH,2020,11,2020-11-01,5,1,4,0
OH,2021,1,2021-01-01,1,0,1,0
OH,2021,2,2021-02-01,2,1,0,1
OH,2021,3,2021-03-01,4,0,4,0
OH,2021,4,2021-04-01,62,58,4,0
OH,2021,5,2021-05-01,6,3,3,0
OH,2021,6,2021-06-01,2,2,0,0
OH,2021,7,2021-07-01,6,6,0,0
OH,2021,8,2021-08-01,4,4,0,0
OH,2021,9,2021-09-01,5,2,2,1
OH,2021,10,2021-10-01,26,6,18,2
OH,2021,11,2021-11-01,1,0,1,0
OH,2021,12,2021-12-01,1,1,0,0
OH,2022,1,2022-01-01,1,0,1,0
OH,2022,2,2022-02-01,3,0,3,0
OH,2022,3,2022-03-01,8,0,8,0
OH,2022,4,2022-04-01,3,3,0,0
OH,2022,5,2022-05-01,41,39,2,0
OH,2022,6,2022-06-01,4,1,2,1
OH,2022,7,2022-07-01,6,0,6,0
OH,2022,8,2022-08-01,1,0,1,0
OH,2022,9,2022-09-01,3,0,3,0
OH,2022,10,2022-10-01,12,0,12,0
OH,2022,12,2022-12-01,1,0,1,0
OH,2023,3,2023-03-01,3,0,3,0
OH,2023,4,2023-04-01,2,0,2,0
OH,2023,7,2023-07-01,15,1,14,0
OH,2023,8,2023-08-01,10,0,10,0
OH,2023,9,2023-09-01,3,2,1,0
OH,2023,10,2023-10-01,2,1,1,0
OH,2023,11,2023-11-01,1,0,1,0
OH,2023,12,2023-12-01,41,40,1,0
OH,2024,1,2024-01-01,62,0,62,0
OH,2024,2,2024-02-01,3,2,1,0
OH,2024,3,2024-03-01,2,0,2,0
OH,2024,4,2024-04-01,3,0,3,0
OH,2024,5,2024-05-01,1,0,1,0
OH,2024,6,2024-06-01,27,0,27,0
OH,2024,7,2024-07-01,33,33,0,0
OH,2024,10,2024-10-01,2,0,2,0
OH,2024,11,2024-11-01,7,4,3,0
OH,2025,2,2025-02-01,2,0,2,0
OH,2025,4,2025-04-01,1,1,0,0
OH,2025,5,2025-05-01,4,0,4,0
OH,2025,6,2025-06-01,10,0,10,0
OH,2025,7,2025-07-01,11,10,1,0
OH,2025,8,2025-08-01,10,9,1,0
OH,2025,9,2025-09-01,2,2,0,0
OH,2025,10,2025-10-01,8,0,8,0
OH,2025,11,2025-11-01,1,0,1,0
OH,2025,12,2025-12-01,4,2,1,1
OK,2012,6,2012-06-01,6,0,6,0
OK,2013,4,2013-04-01,1,1,0,0
OK,2013,6,2013-06-01,1,1,0,0
OK,2013,7,2013-07-01,2,0,2,0
OK,2014,1,2014-01-01,1,1,0,0
OK,2014,2,2014-02-01,1,0,1,0
OK,2014,10,2014-10-01,1,1,0,0
OK,2015,7,2015-07-01,2,0,2,0
OK,2015,9,2015-09-01,8,6,2,0
OK,2016,1,2016-01-01,1,0,0,1
OK,2016,4,2016-04-01,5,3,2,0
OK,2016,9,2016-09-01,1,0,1,0
OK,2017,5,2017-05-01,6,0,6,0
OK,2017,8,2017-08-01,1,0,1,0
OK,2017,9,2017-09-01,1,0,1,0
OK,2018,4,2018-04-01,1,0,1,0
OK,2018,12,2018-12-01,1,1,0,0
OK,2019,5,2019-05-01,1,0,1,0
OK,2019,8,2019-08-01,1,1,0,0
OK,2019,11,2019-11-01,8,8,0,0
OK,2020,7,2020-07-01,2,0,2,0
OK,2021,1,2021-01-01,1,0,1,0
OK,2022,5,2022-05-01,3,0,1,2
OK,2023,11,2023-11-01,1,1,0,0
OK,2024,3,2024-03-01,1,0,1,0
OK,2024,12,2024-12-01,1,0,0,1
OR,2012,5,2012-05-01,1,0,1,0
OR,2012,6,2012-06-01,5,0,5,0
OR,2012,7,2012-07-01,4,1,3,0
OR,2012,8,2012-08-01,13,8,5,0
OR,2012,9,2012-09-01,11,9,2,0
OR,2012,10,2012-10-01,1,1,0,0
OR,2012,12,2012-12-01,1,0,1,0
OR,2013,1,2013-01-01,2,0,2,0
OR,2013,2,2013-02-01,9,0,5,4
OR,2013,3,2013-03-01,2,0,1,1
OR,2013,4,2013-04-01,5,0,3,2
OR,2013,5,2013-05-01,2,1,1,0
OR,2013,6,2013-06-01,2,2,0,0
OR,2013,7,2013-07-01,8,0,6,2
OR,2013,8,2013-08-01,1,0,1,0
OR,2013,9,2013-09-01,2,2,0,0
OR,2013,10,2013-10-01,227,203,24,0
OR,2013,11,2013-11-01,10,0,10,0
OR,2014,1,2014-01-01,1,1,0,0
OR,2014,3,2014-03-01,2,1,1,0
OR,2014,4,2014-04-01,9,0,1,8
OR,2014,5,2014-05-01,6,1,5,0
OR,2014,6,2014-06-01,1,0,1,0
OR,2014,7,2014-07-01,3,2,1,0
OR,2014,8,2014-08-01,25,25,0,0
OR,2014,11,2014-11-01,2,2,0,0
OR,2014,12,2014-12-01,8,8,0,0
OR,2015,1,2015-01-01,32,4,28,0
OR,2015,2,2015-02-01,1,1,0,0
OR,2015,3,2015-03-01,2,0,2,0
OR,2015,4,2015-04-01,18,0,18,0
OR,2015,5,2015-05-01,1,0,1,0
OR,2015,6,2015-06-01,6,1,2,3
OR,2015,7,2015-07-01,1,1,0,0
OR,2015,9,2015-09-01,2,1,1,0
OR,2015,10,2015-10-01,43,0,43,0
OR,2015,11,2015-11-01,1,0,1,0
OR,2015,12,2015-12-01,6,5,1,0
OR,2016,1,2016-01-01,16,0,16,0
OR,2016,2,2016-02-01,4,0,4,0
OR,2016,3,2016-03-01,3,3,0,0
OR,2016,4,2016-04-01,27,10,17,0
OR,2016,5,2016-05-01,5,3,2,0
OR,2016,6,2016-06-01,5,4,1,0
OR,2016,9,2016-09-01,3,2,0,1
OR,2016,10,2016-10-01,2,0,2,0
OR,2016,11,2016-11-01,4,2,2,0
OR,2016,12,2016-12-01,7,2,5,0
OR,2017,1,2017-01-01,2,1,0,1
OR,2017,3,2017-03-01,6,1,5,0
OR,2017,4,2017-04-01,2,2,0,0
OR,2017,5,2017-05-01,2,0,2,0
OR,2017,6,2017-06-01,2,0,2,0
OR,2017,7,2017-07-01,1,0,1,0
OR,2017,8,2017-08-01,19,0,19,0
OR,2017,10,2017-10-01,10,9,1,0
OR,2017,11,2017-11-01,1,0,1,0
OR,2017,12,2017-12-01,3,1,2,0
OR,2018,1,2018-01-01,3,1,2,0
OR,2018,2,2018-02-01,7,1,4,2
OR,2018,3,2018-03-01,17,11,6,0
OR,2018,4,2018-04-01,2,1,1,0
OR,2018,5,2018-05-01,8,2,4,2
OR,2018,6,2018-06-01,2,1,1,0
OR,2018,7,2018-07-01,5,4,0,1
OR,2018,8,2018-08-01,35,4,31,0
OR,2018,9,2018-09-01,3,1,2,0
OR,2018,10,2018-10-01,12,1,11,0
OR,2018,11,2018-11-01,4,0,4,0
OR,2018,12,2018-12-01,8,1,7,0
OR,2019,2,2019-02-01,3,0,3,0
OR,2019,4,2019-04-01,4,0,3,1
OR,2019,5,2019-05-01,2,1,0,1
OR,2019,6,2019-06-01,5,3,2,0
OR,2019,7,2019-07-01,5,4,1,0
OR,2019,9,2019-09-01,7,0,7,0
OR,2019,10,2019-10-01,1,0,1,0
OR,2019,11,2019-11-01,4,1,2,1
OR,2019,12,2019-12-01,2,0,2,0
OR,2020,1,2020-01-01,3,0,1,2
OR,2020,2,2020-02-01,9,2,7,0
OR,2020,3,2020-03-01,1,1,0,0
OR,2020,5,2020-05-01,5,3,2,0
OR,2020,6,2020-06-01,1,0,1,0
OR,2020,7,2020-07-01,14,12,2,0
OR,2020,11,2020-11-01,1,1,0,0
OR,2020,12,2020-12-01,1,1,0,0
OR,2021,2,2021-02-01,2,1,1,0
OR,2021,4,2021-04-01,14,2,5,7
OR,2021,5,2021-05-01,2,1,1,0
OR,2021,6,2021-06-01,9,0,8,1
OR,2021,8,2021-08-01,1,0,1,0
OR,2021,10,2021-10-01,1,0,0,1
OR,2021,11,2021-11-01,6,3,3,0
OR,2021,12,2021-12-01,22,0,19,3
OR,2022,1,2022-01-01,3,0,3,0
OR,2022,2,2022-02-01,1,0,1,0
OR,2022,3,2022-03-01,6,0,3,3
OR,2022,4,2022-04-01,6,5,1,0
OR,2022,5,2022-05-01,14,10,4,0
OR,2022,6,2022-06-01,1,1,0,0
OR,2022,7,2022-07-01,2,0,2,0
OR,2022,8,2022-08-01,1,0,0,1
OR,2022,9,2022-09-01,1,1,0,0
OR,2022,12,2022-12-01,1,1,0,0
OR,2023,1,2023-01-01,2,0,1,1
OR,2023,2,2023-02-01,7,3,4,0
OR,2023,3,2023-03-01,7,3,4,0
OR,2023,4,2023-04-01,3,2,0,1
OR,2023,5,2023-05-01,4,1,3,0
OR,2023,6,2023-06-01,13,11,1,1
OR,2023,7,2023-07-01,1,1,0,0
OR,2023,10,2023-10-01,1,0,1,0
OR,2023,11,2023-11-01,2,0,2,0
OR,2024,1,2024-01-01,5,3,2,0
OR,2024,2,2024-02-01,6,6,0,0
OR,2024,3,2024-03-01,2,0,0,2
OR,2024,4,2024-04-01,1,0,1,0
OR,2024,5,2024-05-01,2,0,2,0
OR,2024,6,2024-06-01,1,1,0,0
OR,2024,7,2024-07-01,39,0,15,24
OR,2024,8,2024-08-01,18,0,6,12
OR,2024,9,2024-09-01,2,0,2,0
OR,2024,10,2024-10-01,23,7,16,0
OR,2024,11,2024-11-01,1,0,0,1
OR,2024,12,2024-12-01,3,3,0,0
OR,2025,1,2025-01-01,9,0,5,4
OR,2025,2,2025-02-01,12,0,12,0
OR,2025,3,2025-03-01,1,1,0,0
OR,2025,5,2025-05-01,1,0,1,0
OR,2025,6,2025-06-01,4,2,2,0
OR,2025,7,2025-07-01,9,7,2,0
OR,2025,9,2025-09-01,3,3,0,0
OR,2025,11,2025-11-01,3,2,0,1
OR,2025,12,2025-12-01,1,0,1,0
PA,2011,11,2011-11-01,33,8,25,0
PA,2012,4,2012-04-01,3,0,3,0
PA,2012,5,2012-05-01,28,0,28,0
PA,2012,6,2012-06-01,5,0,5,0
PA,2012,8,2012-08-01,16,6,10,0
PA,2012,9,2012-09-01,12,0,12,0
PA,2012,10,2012-10-01,1,0,1,0
PA,2012,11,2012-11-01,2,2,0,0
PA,2013,1,2013-01-01,5,0,5,0
PA,2013,2,2013-02-01,18,2,16,0
PA,2013,3,2013-03-01,11,10,1,0
PA,2013,5,2013-05-01,20,0,20,0
PA,2013,6,2013-06-01,8,1,7,0
PA,2013,7,2013-07-01,1,0,1,0
PA,2013,8,2013-08-01,2,2,0,0
PA,2013,9,2013-09-01,7,1,2,4
PA,2013,10,2013-10-01,7,1,6,0
PA,2013,11,2013-11-01,3,0,3,0
PA,2013,12,2013-12-01,1,1,0,0
PA,2014,4,2014-04-01,2,0,2,0
PA,2014,5,2014-05-01,1,0,1,0
PA,2014,6,2014-06-01,2,1,1,0
PA,2014,8,2014-08-01,1,0,1,0
PA,2014,9,2014-09-01,2,0,2,0
PA,2014,10,2014-10-01,3,1,2,0
PA,2014,12,2014-12-01,5,3,0,2
PA,2015,1,2015-01-01,32,2,29,1
PA,2015,2,2015-02-01,1,0,1,0
PA,2015,3,2015-03-01,36,18,18,0
PA,2015,4,2015-04-01,13,0,13,0
PA,2015,6,2015-06-01,2,0,1,1
PA,2015,7,2015-07-01,39,0,39,0
PA,2015,8,2015-08-01,4,0,4,0
PA,2015,9,2015-09-01,6,6,0,0
PA,2015,10,2015-10-01,4,0,4,0
PA,2015,11,2015-11-01,3,2,1,0
PA,2016,1,2016-01-01,1,1,0,0
PA,2016,2,2016-02-01,11,1,10,0
PA,2016,3,2016-03-01,6,1,4,1
PA,2016,4,2016-04-01,5,3,2,0
PA,2016,5,2016-05-01,5,2,3,0
PA,2016,6,2016-06-01,39,4,35,0
PA,2016,7,2016-07-01,37,4,33,0
PA,2016,8,2016-08-01,9,0,9,0
PA,2016,9,2016-09-01,93,11,82,0
PA,2016,10,2016-10-01,2,2,0,0
PA,2016,11,2016-11-01,21,1,20,0
PA,2016,12,2016-12-01,16,9,7,0
PA,2017,1,2017-01-01,8,2,5,1
PA,2017,5,2017-05-01,14,2,12,0
PA,2017,6,2017-06-01,7,0,7,0
PA,2017,7,2017-07-01,1,1,0,0
PA,2017,8,2017-08-01,1,0,1,0
PA,2017,10,2017-10-01,7,4,3,0
PA,2017,11,2017-11-01,3,0,3,0
PA,2017,12,2017-12-01,13,0,13,0
PA,2018,1,2018-01-01,2,0,2,0
PA,2018,2,2018-02-01,5,3,1,1
PA,2018,3,2018-03-01,3,3,0,0
PA,2018,5,2018-05-01,7,6,1,0
PA,2018,7,2018-07-01,2,1,1,0
PA,2018,8,2018-08-01,2,0,0,2
PA,2018,10,2018-10-01,14,5,7,2
PA,2018,11,2018-11-01,3,2,1,0
PA,2018,12,2018-12-01,4,0,4,0
PA,2019,1,2019-01-01,1,1,0,0
PA,2019,2,2019-02-01,2,2,0,0
PA,2019,3,2019-03-01,1,0,1,0
PA,2019,4,2019-04-01,1,0,0,1
PA,2019,5,2019-05-01,10,0,10,0
PA,2019,8,2019-08-01,2,0,2,0
PA,2019,11,2019-11-01,1,1,0,0
PA,2019,12,2019-12-01,2,0,2,0
PA,2020,1,2020-01-01,3,0,3,0
PA,2020,3,2020-03-01,1,1,0,0
PA,2020,7,2020-07-01,2,1,1,0
PA,2020,8,2020-08-01,55,36,19,0
PA,2020,9,2020-09-01,1,0,0,1
PA,2020,10,2020-10-01,3,1,2,0
PA,2020,11,2020-11-01,1,0,1,0
PA,2020,12,2020-12-01,1,1,0,0
PA,2021,1,2021-01-01,5,0,5,0
PA,2021,2,2021-02-01,1,0,1,0
PA,2021,3,2021-03-01,2,2,0,0
PA,2021,5,2021-05-01,3,2,1,0
PA,2021,6,2021-06-01,2,0,2,0
PA,2021,9,2021-09-01,3,1,2,0
PA,2021,11,2021-11-01,3,1,2,0
PA,2021,12,2021-12-01,1,0,0,1
PA,2022,1,2022-01-01,2,0,1,1
PA,2022,3,2022-03-01,2,2,0,0
PA,2022,4,2022-04-01,1,0,1,0
PA,2022,5,2022-05-01,27,18,9,0
PA,2022,6,2022-06-01,2,0,1,1
PA,2022,8,2022-08-01,12,11,1,0
PA,2022,9,2022-09-01,4,0,4,0
PA,2022,10,2022-10-01,1,1,0,0
PA,2022,11,2022-11-01,2,0,1,1
PA,2023,2,2023-02-01,3,0,3,0
PA,2023,3,2023-03-01,1,0,1,0
PA,2023,4,2023-04-01,1,0,1,0
PA,2023,5,2023-05-01,2,1,1,0
PA,2023,7,2023-07-01,10,0,9,1
PA,2023,8,2023-08-01,2,1,1,0
PA,2023,11,2023-11-01,1,1,0,0
PA,2023,12,2023-12-01,3,0,0,3
PA,2024,1,2024-01-01,3,3,0,0
PA,2024,2,2024-02-01,1,0,0,1
PA,2024,3,2024-03-01,3,0,3,0
PA,2024,4,2024-04-01,2,0,2,0
PA,2024,6,2024-06-01,1,1,0,0
PA,2024,7,2024-07-01,4,2,1,1
PA,2024,10,2024-10-01,4,1,3,0
PA,2024,11,2024-11-01,3,3,0,0
PA,2024,12,2024-12-01,2,1,1,0
PA,2025,3,2025-03-01,12,12,0,0
PA,2025,4,2025-04-01,2,0,1,1
PA,2025,5,2025-05-01,10,10,0,0
PA,2025,6,2025-06-01,4,4,0,0
PA,2025,8,2025-08-01,1,0,1,0
PA,2025,9,2025-09-01,1,1,0,0
PA,2025,10,2025-10-01,3,3,0,0
PA,2025,12,2025-12-01,1,0,0,1
PR,2012,3,2012-03-01,1,0,1,0
PR,2012,4,2012-04-01,5,0,4,1
PR,2012,6,2012-06-01,6,2,4,0
PR,2012,8,2012-08-01,9,2,7,0
PR,2012,9,2012-09-01,2,0,2,0
PR,2012,10,2012-10-01,1,0,1,0
PR,2012,11,2012-11-01,4,0,3,1
PR,2012,12,2012-12-01,7,1,5,1
PR,2013,3,2013-03-01,1,0,0,1
PR,2013,5,2013-05-01,1,0,1,0
PR,2013,7,2013-07-01,1,0,1,0
PR,2013,8,2013-08-01,7,0,6,1
PR,2013,9,2013-09-01,10,0,4,6
PR,2013,10,2013-10-01,1,1,0,0
PR,2014,2,2014-02-01,17,0,17,0
PR,2014,3,2014-03-01,4,1,3,0
PR,2014,7,2014-07-01,10,0,10,0
PR,2014,8,2014-08-01,1,1,0,0
PR,2014,9,2014-09-01,1,0,1,0
PR,2014,10,2014-10-01,6,6,0,0
PR,2014,12,2014-12-01,1,0,1,0
PR,2015,1,2015-01-01,1,1,0,0
PR,2015,7,2015-07-01,2,2,0,0
PR,2015,12,2015-12-01,2,0,2,0
PR,2016,2,2016-02-01,3,0,3,0
PR,2016,3,2016-03-01,4,0,4,0
PR,2016,4,2016-04-01,1,1,0,0
PR,2016,5,2016-05-01,4,0,4,0
PR,2016,6,2016-06-01,5,0,4,1
PR,2016,7,2016-07-01,13,0,13,0
PR,2016,10,2016-10-01,1,0,1,0
PR,2016,12,2016-12-01,8,0,8,0
PR,2017,2,2017-02-01,9,0,0,9
PR,2017,3,2017-03-01,10,0,10,0
PR,2017,4,2017-04-01,1,0,1,0
PR,2017,5,2017-05-01,3,0,3,0
PR,2017,11,2017-11-01,2,2,0,0
PR,2018,1,2018-01-01,14,12,2,0
PR,2018,2,2018-02-01,2,0,2,0
PR,2018,9,2018-09-01,4,4,0,0
PR,2018,10,2018-10-01,2,0,2,0
PR,2019,2,2019-02-01,2,0,2,0
PR,2019,8,2019-08-01,4,0,4,0
PR,2019,9,2019-09-01,2,0,0,2
PR,2019,11,2019-11-01,5,0,5,0
PR,2020,7,2020-07-01,2,0,0,2
PR,2021,3,2021-03-01,1,0,0,1
PR,2021,4,2021-04-01,1,0,0,1
PR,2021,5,2021-05-01,2,0,0,2
PR,2021,8,2021-08-01,1,0,0,1
PR,2021,9,2021-09-01,2,0,0,2
PR,2021,12,2021-12-01,1,0,1,0
PR,2022,4,2022-04-01,1,0,0,1
PR,2022,8,2022-08-01,1,0,0,1
PR,2023,3,2023-03-01,3,0,3,0
PR,2023,9,2023-09-01,1,0,0,1
PR,2023,12,2023-12-01,1,0,0,1
PR,2024,2,2024-02-01,2,0,2,0
PR,2024,3,2024-03-01,1,0,1,0
PR,2024,4,2024-04-01,1,0,1,0
PR,2024,9,2024-09-01,1,0,1,0
PR,2025,12,2025-12-01,6,0,6,0
RI,2012,7,2012-07-01,2,2,0,0
RI,2013,6,2013-06-01,11,0,11,0
RI,2014,5,2014-05-01,3,3,0,0
RI,2014,10,2014-10-01,2,2,0,0
RI,2015,9,2015-09-01,1,1,0,0
RI,2016,2,2016-02-01,1,0,1,0
RI,2016,4,2016-04-01,1,0,1,0
RI,2016,9,2016-09-01,4,0,4,0
RI,2016,12,2016-12-01,1,0,1,0
RI,2017,4,2017-04-01,3,3,0,0
RI,2017,5,2017-05-01,1,0,1,0
RI,2017,9,2017-09-01,5,5,0,0
RI,2019,6,2019-06-01,1,0,1,0
RI,2019,7,2019-07-01,1,0,1,0
RI,2019,9,2019-09-01,3,0,3,0
RI,2019,11,2019-11-01,3,0,3,0
RI,2019,12,2019-12-01,6,0,6,0
RI,2020,2,2020-02-01,6,0,0,6
RI,2020,5,2020-05-01,1,0,1,0
RI,2020,8,2020-08-01,1,0,1,0
RI,2021,1,2021-01-01,2,0,2,0
RI,2021,11,2021-11-01,1,0,1,0
RI,2022,4,2022-04-01,1,0,1,0
RI,2024,1,2024-01-01,1,0,1,0
RI,2025,4,2025-04-01,1,0,1,0
SC,2012,6,2012-06-01,2,0,2,0
SC,2013,2,2013-02-01,1,1,0,0
SC,2013,11,2013-11-01,1,0,1,0
SC,2014,1,2014-01-01,1,1,0,0
SC,2014,7,2014-07-01,2,0,2,0
SC,2014,8,2014-08-01,2,0,0,2
SC,2014,11,2014-11-01,2,0,2,0
SC,2016,5,2016-05-01,1,1,0,0
SC,2016,11,2016-11-01,1,1,0,0
SC,2017,2,2017-02-01,5,5,0,0
SC,2017,5,2017-05-01,9,0,9,0
SC,2018,1,2018-01-01,2,0,2,0
SC,2018,3,2018-03-01,1,1,0,0
SC,2018,4,2018-04-01,1,1,0,0
SC,2018,5,2018-05-01,1,0,1,0
SC,2018,10,2018-10-01,2,2,0,0
SC,2018,11,2018-11-01,1,0,1,0
SC,2019,1,2019-01-01,3,0,3,0
SC,2019,2,2019-02-01,1,1,0,0
SC,2019,10,2019-10-01,3,2,1,0
SC,2019,12,2019-12-01,1,0,1,0
SC,2020,3,2020-03-01,1,0,1,0
SC,2020,7,2020-07-01,1,0,1,0
SC,2020,8,2020-08-01,1,0,1,0
SC,2021,8,2021-08-01,1,0,1,0
SC,2021,10,2021-10-01,6,0,6,0
SC,2023,6,2023-06-01,1,1,0,0
SC,2023,7,2023-07-01,1,1,0,0
SC,2023,9,2023-09-01,2,2,0,0
SC,2024,7,2024-07-01,1,0,1,0
SC,2025,3,2025-03-01,1,1,0,0
SC,2025,4,2025-04-01,1,1,0,0
SD,2016,5,2016-05-01,2,2,0,0
SD,2021,12,2021-12-01,1,1,0,0
SD,2023,4,2023-04-01,4,4,0,0
SD,2024,10,2024-10-01,3,3,0,0
TN,2012,7,2012-07-01,2,2,0,0
TN,2012,8,2012-08-01,1,0,1,0
TN,2012,9,2012-09-01,1,1,0,0
TN,2012,10,2012-10-01,2,2,0,0
TN,2013,1,2013-01-01,1,1,0,0
TN,2013,2,2013-02-01,7,0,7,0
TN,2013,3,2013-03-01,2,0,2,0
TN,2013,5,2013-05-01,3,0,3,0
TN,2013,6,2013-06-01,4,1,3,0
TN,2013,10,2013-10-01,7,1,6,0
TN,2013,12,2013-12-01,1,0,0,1
TN,2014,2,2014-02-01,1,1,0,0
TN,2014,7,2014-07-01,2,0,1,1
TN,2014,8,2014-08-01,1,1,0,0
TN,2014,9,2014-09-01,6,0,0,6
TN,2014,10,2014-10-01,1,1,0,0
TN,2014,11,2014-11-01,1,1,0,0
TN,2015,7,2015-07-01,1,0,1,0
TN,2015,9,2015-09-01,1,1,0,0
TN,2016,2,2016-02-01,11,0,11,0
TN,2016,3,2016-03-01,1,1,0,0
TN,2016,4,2016-04-01,12,12,0,0
TN,2016,5,2016-05-01,27,12,15,0
TN,2016,6,2016-06-01,1,1,0,0
TN,2016,8,2016-08-01,1,0,0,1
TN,2016,9,2016-09-01,1,0,1,0
TN,2016,10,2016-10-01,1,1,0,0
TN,2016,12,2016-12-01,3,3,0,0
TN,2017,1,2017-01-01,1,0,1,0
TN,2017,3,2017-03-01,7,0,7,0
TN,2017,6,2017-06-01,3,3,0,0
TN,2017,7,2017-07-01,3,0,3,0
TN,2017,10,2017-10-01,1,1,0,0
TN,2017,11,2017-11-01,2,0,2,0
TN,2018,1,2018-01-01,1,1,0,0
TN,2018,2,2018-02-01,14,13,1,0
TN,2018,3,2018-03-01,1,1,0,0
TN,2018,7,2018-07-01,2,1,1,0
TN,2018,11,2018-11-01,1,0,1,0
TN,2019,1,2019-01-01,1,0,1,0
TN,2019,7,2019-07-01,4,1,3,0
TN,2019,9,2019-09-01,14,0,14,0
TN,2019,10,2019-10-01,1,0,1,0
TN,2019,12,2019-12-01,13,7,6,0
TN,2020,9,2020-09-01,1,0,1,0
TN,2021,6,2021-06-01,1,0,0,1
TN,2021,9,2021-09-01,1,0,1,0
TN,2021,10,2021-10-01,5,2,3,0
TN,2021,12,2021-12-01,1,0,1,0
TN,2022,3,2022-03-01,1,0,1,0
TN,2022,11,2022-11-01,3,0,3,0
TN,2023,1,2023-01-01,1,0,0,1
TN,2023,3,2023-03-01,2,0,1,1
TN,2023,8,2023-08-01,4,0,4,0
TN,2023,9,2023-09-01,1,0,1,0
TN,2024,2,2024-02-01,4,0,4,0
TN,2024,7,2024-07-01,18,0,17,1
TN,2024,10,2024-10-01,1,0,1,0
TN,2025,3,2025-03-01,3,0,3,0
TN,2025,4,2025-04-01,1,0,1,0
TN,2025,5,2025-05-01,1,1,0,0
TN,2025,6,2025-06-01,4,0,0,4
TN,2025,7,2025-07-01,25,0,25,0
TN,2025,11,2025-11-01,9,0,9,0
TN,2025,12,2025-12-01,1,0,1,0
TX,2011,5,2011-05-01,2,0,2,0
TX,2011,10,2011-10-01,1,0,0,1
TX,2012,1,2012-01-01,1,0,1,0
TX,2012,4,2012-04-01,1,0,1,0
TX,2012,5,2012-05-01,15,15,0,0
TX,2012,7,2012-07-01,4,3,1,0
TX,2012,8,2012-08-01,2,1,1,0
